season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,team_abbr,team_location,team_name,is_home,at_home_venue,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,team_defensive_rebounds,team_offensive_rebounds,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_rebounds,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct,most_unanswered_points,most_unanswered_own_score,most_unanswered_opp_score,defensive3seconds,jumpshots,dunks,layups,tipshots,hooks,bonus,rank
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1790,1791,IND,Indiana,Fever,1,1,200,22,57,38.6,7,23,30.4,15,34,44.1,3,21,24,87.5,10,15,25,15,19,10,4,0.79,21,0,0,72,7,18,0,26,7,0,0,0,0,20,-16,44.7,17,22,10,45.5,67.56,53.3,3,21,3,66,47.1,112.30219499745,94.043887147335,0,88,76.56,78.36,4,3,166,1.15,0.94,0,32,21,8,6,75,3,2,66.7,7,67,84,NULL,40,NULL,17,NULL,NULL,1,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164500,1791,1790,CON,Connecticut,Sun,0,0,200,31,63,49.2,9,22,40.9,22,41,53.7,4,17,19,89.5,10,22,32,21,16,8,3,1.31,21,0,0,88,14,11,1,16,8,1,1,0,0,40,16,56.3,30,37,20,54.1,71.36,61.7,26,21,1,97,69.5,94.043887147335,112.30219499745,0,72,78.36,76.56,3,5,2229,0.92,1.12,0,40,21,12,4,33.3,10,6,60,13,20,10,NULL,32,NULL,30,NULL,NULL,1,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1793,1788,WAS,Washington,Mystics,1,1,200,31,71,43.7,5,22,22.7,26,49,53.1,2,12,13,92.3,3,29,32,22,10,10,0,2.2,20,0,0,79,4,2,0,20,4,0,0,1,0,38,2,47.2,32,38,19,50,76.72,51.5,13,21,3,91,59.5,95.155709342561,94.362159579551,0,77,83.72,80.92,0,4,2230,0.92,0.94,1,36,21,5,0,0,3,2,66.7,9,11,5,NULL,41,NULL,29,NULL,NULL,1,NULL
2023,reg,"2023-08-04 23:00:00","2023-08-04 18:00:00",164501,1788,1793,LAS,"Los Angeles",Sparks,0,0,200,28,67,41.8,7,17,41.2,21,50,42,0,14,18,77.8,11,32,43,17,16,3,2,1.06,21,0,0,77,0,15,1,13,5,0,0,0,0,38,-2,47,29,36,19,52.8,74.92,51.4,3,20,2,82,48.9,94.362159579551,95.155709342561,0,79,80.92,83.72,2,3,52,0.98,0.95,0,48,21,8,5,62.5,0,0,0,8,17,20,NULL,38,NULL,29,NULL,NULL,1,NULL
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1787,1795,DAL,Dallas,Wings,1,1,200,35,73,47.9,7,20,35,28,53,52.8,4,12,19,63.2,7,21,28,26,12,9,3,2.17,15,0,0,89,12,9,0,13,15,0,0,0,0,48,-15,52.7,22,39,24,61.5,81.36,54.7,1,18,1,97,71.6,127.45098039216,103.05697081982,0,104,86.36,81.6,3,12,21,1.2,1.03,0,43,15,13,4,30.8,11,5,45.5,9,24,26,NULL,34,NULL,37,NULL,NULL,1,NULL
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164502,1795,1787,CHI,Chicago,Sky,0,0,200,38,69,55.1,14,24,58.3,24,45,53.3,3,14,15,93.3,5,24,29,24,11,4,4,2.18,18,0,0,104,13,7,0,11,5,0,0,0,0,34,15,65.2,14,30,17,56.7,75.6,68.8,19,15,1,116,86.6,103.05697081982,127.45098039216,0,89,81.6,86.36,2,3,2328,1.09,1.27,0,34,18,6,3,50,7,6,85.7,8,34,24,NULL,46,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164503,1786,1796,MIN,Minnesota,Lynx,1,1,200,26,63,41.3,3,16,18.8,23,47,48.9,4,11,14,78.6,9,23,32,21,10,8,2,2.1,16,0,0,66,9,10,1,11,3,0,0,0,0,40,-10,43.7,11,38,20,52.6,69.16,47.7,4,15,0,74,52,100.63559322034,92.748735244519,0,76,71.16,75.52,1,2,571,1.07,0.93,0,35,16,8,4,50,8,4,50,7,40,39,NULL,36,NULL,26,NULL,NULL,0,NULL
2023,reg,"2023-08-05 00:00:00","2023-08-04 19:00:00",164503,1796,1786,NYL,"New York",Liberty,0,0,200,30,75,40,9,30,30,21,45,46.7,2,7,8,87.5,16,27,43,20,12,5,4,1.67,15,0,0,76,7,25,1,11,8,0,0,0,0,38,10,46,7,34,19,55.9,78.52,48.4,10,16,2,89,58.2,92.748735244519,100.63559322034,0,66,75.52,71.16,2,6,1519,0.87,1.01,0,51,15,14,9,64.3,5,3,60,7,16,11,NULL,48,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-08-06 02:00:00","2023-08-05 21:00:00",164504,1797,1792,PHO,Phoenix,Mercury,1,1,200,36,71,50.7,6,23,26.1,30,48,62.5,4,13,15,86.7,4,23,27,27,10,8,1,2.7,20,0,1,91,8,4,1,14,10,0,0,1,0,52,-6,54.9,20,36,26,72.2,77.6,58.6,10,18,2,101,74.2,118.11982464686,107.56501182033,0,97,84.6,82.12,4,6,1544,1.15,1.08,1,37,21,4,2,50,6,3,50,7,32,26,NULL,45,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-06 02:00:00","2023-08-05 21:00:00",164504,1792,1797,SEA,Seattle,Storm,0,0,200,34,72,47.2,8,22,36.4,26,50,52,1,21,23,91.3,12,24,36,18,12,6,4,1.5,18,0,0,97,8,18,0,19,4,1,0,0,0,46,6,52.8,9,39,23,59,82.12,59.1,7,20,1,110,77.2,107.56501182033,118.11982464686,0,91,82.12,84.6,3,1,628,1.11,1.18,0,40,18,11,8,72.7,10,3,30,9,68,61,NULL,48,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-06 19:00:00","2023-08-06 14:00:00",164505,1791,1789,ATL,Atlanta,Dream,1,1,200,30,62,48.4,9,20,45,21,42,50,4,13,21,61.9,4,24,28,23,10,6,7,2.3,16,0,0,82,11,4,0,21,9,0,0,1,1,20,9,55.6,9,22,10,45.5,71.24,57.6,14,23,0,99,68,90.346534653465,106.16261004661,0,73,77.24,80.8,1,8,2185,0.95,1.06,2,37,18,5,1,20,7,4,57.1,6,13,5,NULL,46,NULL,16,NULL,NULL,1,NULL
2023,reg,"2023-08-06 19:00:00","2023-08-06 14:00:00",164505,1789,1791,IND,Indiana,Fever,0,0,200,29,64,45.3,4,13,30.8,25,51,49,7,11,20,55,8,25,33,12,14,8,4,0.86,23,0,0,73,12,10,2,8,14,0,0,1,0,34,-9,48.4,13,38,17,44.7,72.8,50.1,2,16,3,58,45.3,106.16261004661,90.346534653465,0,82,80.8,77.24,3,11,75,1.01,0.9,1,47,24,9,4,44.4,6,4,66.7,6,30,34,NULL,32,NULL,30,NULL,NULL,1,NULL
2023,reg,"2023-08-06 19:00:00","2023-08-06 14:00:00",164506,1793,1788,WAS,Washington,Mystics,1,1,200,29,62,46.8,7,14,50,22,48,45.8,3,18,27,66.7,4,20,24,19,16,7,1,1.19,23,0,0,83,11,10,0,17,14,0,2,0,0,38,-8,52.4,20,36,19,52.8,73.88,56.2,10,23,1,71,52.2,110.11616650532,96.6464834653,0,91,85.88,82.64,4,10,1171,1.06,0.97,0,38,23,8,4,50,6,5,83.3,10,46,46,NULL,33,NULL,29,NULL,NULL,1,NULL
2023,reg,"2023-08-06 19:00:00","2023-08-06 14:00:00",164506,1788,1793,LAS,"Los Angeles",Sparks,0,0,200,27,59,45.8,10,21,47.6,17,38,44.7,1,27,31,87.1,6,26,32,21,15,11,3,1.4,23,0,0,91,6,8,1,17,8,0,1,0,0,26,8,54.2,19,22,13,59.1,72.64,62.6,10,23,2,105,74.5,96.6464834653,110.11616650532,0,83,82.64,85.88,2,6,900,1,1.1,0,40,23,4,1,25,4,3,75,10,46,36,NULL,45,NULL,14,NULL,NULL,1,NULL
2023,reg,"2023-08-06 19:00:00","2023-08-06 14:00:00",164507,1794,1786,NYL,"New York",Liberty,1,1,200,38,76,50,17,38,44.7,21,38,55.3,4,6,6,100,11,37,48,28,13,7,4,2.15,6,0,0,99,21,20,0,9,7,1,0,0,0,36,38,61.2,10,28,18,64.3,78.64,62.9,42,9,1,134,93.8,74.029126213592,122.76785714286,0,61,80.64,82.4,6,1,1891,0.76,1.23,0,55,6,12,8,66.7,11,8,72.7,15,89,53,NULL,53,NULL,22,NULL,NULL,0,NULL
2023,reg,"2023-08-06 19:00:00","2023-08-06 14:00:00",164507,1786,1794,LVA,"Las Vegas",Aces,0,0,200,23,70,32.9,6,23,26.1,17,47,36.2,4,9,10,90,2,22,24,14,10,7,4,1.4,9,0,0,61,14,0,0,12,7,0,0,0,0,26,-38,37.1,9,30,13,43.3,74.4,41,5,6,0,45,34.8,122.76785714286,74.029126213592,0,99,82.4,80.64,4,3,370,1.2,0.74,0,31,9,3,0,0,10,6,60,8,14,12,NULL,48,NULL,22,NULL,NULL,0,NULL
2023,reg,"2023-08-06 20:00:00","2023-08-06 15:00:00",164508,1787,1795,DAL,Dallas,Wings,1,1,200,32,70,45.7,4,16,25,28,54,51.9,1,28,35,80,13,21,34,20,17,8,4,1.18,26,1,1,96,12,17,0,18,10,0,3,0,0,44,-8,48.6,20,36,22,61.1,85.4,56.2,4,28,3,98,69.8,120.37037037037,107.38255033557,0,104,89.4,86.4,1,9,422,1.16,1.07,0,44,26,13,6,46.2,6,4,66.7,9,53,53,NULL,44,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-08-06 20:00:00","2023-08-06 15:00:00",164508,1795,1787,CHI,Chicago,Sky,0,0,200,31,64,48.4,12,26,46.2,19,38,50,4,30,35,85.7,12,19,31,19,18,7,1,1.06,28,1,1,104,6,11,1,18,8,0,2,0,0,28,8,57.8,33,25,14,56,79.4,65.5,12,26,5,98,75.5,107.38255033557,120.37037037037,0,96,86.4,89.4,4,4,1687,1.11,1.2,0,39,28,13,4,30.8,5,3,60,9,42,34,NULL,45,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-08 19:00:00","2023-08-08 14:00:00",164509,1790,1797,SEA,Seattle,Storm,1,1,200,29,70,41.4,5,24,20.8,24,46,52.2,5,6,10,60,13,27,40,19,16,6,6,1.19,13,0,0,69,5,7,1,13,7,0,0,1,0,48,-12,45,22,39,24,61.5,74.4,46.4,7,17,3,78,49.5,106.80379746835,88.010204081633,0,81,78.4,75.84,0,7,539,1.03,0.88,1,47,14,13,3,23.1,4,2,50,10,46,60,NULL,44,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-08 19:00:00","2023-08-08 14:00:00",164509,1797,1790,CON,Connecticut,Sun,0,0,200,32,70,45.7,7,15,46.7,25,55,45.5,6,10,11,90.9,11,23,34,21,11,11,5,1.91,17,0,0,81,16,13,1,23,3,0,0,0,0,46,12,50.7,17,44,23,52.3,74.84,54.1,24,13,2,92,70.4,88.010204081633,106.80379746835,0,69,75.84,78.4,2,1,1803,0.91,1.07,0,37,17,11,5,45.5,12,6,50,11,25,20,NULL,34,NULL,35,NULL,NULL,0,NULL
2023,reg,"2023-08-08 23:00:00","2023-08-08 18:00:00",164510,1793,1791,IND,Indiana,Fever,1,1,200,30,64,46.9,6,20,30,24,44,54.5,6,14,17,82.4,6,33,39,20,20,7,5,1,21,0,0,80,10,11,1,11,5,0,1,0,0,40,-7,51.6,32,31,20,64.5,71.48,56,9,14,4,80,56.2,100.50831792976,92.506938020351,0,87,86.48,86.56,0,5,1524,1.01,0.93,0,44,21,8,4,50,5,2,40,9,50,42,NULL,37,NULL,25,NULL,NULL,0,NULL
2023,reg,"2023-08-08 23:00:00","2023-08-08 18:00:00",164510,1791,1793,LAS,"Los Angeles",Sparks,0,0,200,29,72,40.3,8,19,42.1,21,53,39.6,5,21,24,87.5,6,25,31,19,8,8,6,2.38,14,0,0,87,12,6,2,24,8,0,0,0,0,30,7,45.8,19,35,15,42.9,82.56,52.7,8,21,0,99,70.6,92.506938020351,100.50831792976,0,80,86.56,86.48,1,7,809,0.92,1.01,0,39,14,9,3,33.3,7,5,71.4,8,72,71,NULL,49,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-09 00:00:00","2023-08-08 19:00:00",164511,1796,1787,CHI,Chicago,Sky,1,1,200,32,76,42.1,11,28,39.3,21,48,43.8,3,4,5,80,6,22,28,20,11,7,2,1.82,18,0,0,79,12,12,0,13,3,0,0,0,0,36,-9,49.3,12,32,18,56.3,78.2,50.5,0,12,0,71,53.2,108.05500982318,94.951923076923,0,88,83.2,81.44,0,3,0,1.06,0.95,0,31,18,6,5,83.3,10,5,50,8,79,83,NULL,54,NULL,19,NULL,NULL,0,NULL
2023,reg,"2023-08-09 00:00:00","2023-08-08 19:00:00",164511,1787,1796,MIN,Minnesota,Lynx,0,0,200,30,58,51.7,7,15,46.7,23,43,53.5,2,21,26,80.8,6,31,37,26,16,5,3,1.63,12,0,0,88,9,6,2,18,10,0,0,0,0,40,9,57.8,18,35,20,57.1,69.44,63.4,12,18,3,114,75.4,94.951923076923,108.05500982318,0,79,81.44,83.2,5,5,2351,0.97,1.08,0,47,12,4,2,50,6,3,50,8,26,18,NULL,30,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-09 00:00:00","2023-08-08 19:00:00",164512,1794,1795,DAL,Dallas,Wings,1,1,200,27,72,37.5,9,26,34.6,18,46,39.1,2,21,28,75,8,22,30,23,6,4,4,3.83,17,0,0,84,9,5,1,11,10,0,0,0,0,28,-20,43.8,30,31,14,45.2,84.32,49.8,0,21,1,89,63.9,125.2408477842,100.81613058089,0,104,83.32,83.04,2,8,0,1.25,1.01,0,40,17,6,1,16.7,8,3,37.5,7,66,91,NULL,52,NULL,16,NULL,NULL,1,NULL
2023,reg,"2023-08-09 00:00:00","2023-08-08 19:00:00",164512,1795,1794,LVA,"Las Vegas",Aces,0,0,200,37,74,50,16,32,50,21,42,50,4,14,16,87.5,11,34,45,27,13,4,2,2.08,21,0,1,104,13,13,0,12,6,0,0,1,1,30,20,60.8,22,32,15,46.9,81.04,64.2,41,17,3,122,87,100.81613058089,125.2408477842,0,84,83.04,83.32,2,4,2345,1.01,1.25,2,51,23,13,5,38.5,9,4,44.4,16,16,0,NULL,49,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-09 02:00:00","2023-08-08 21:00:00",164513,1788,1792,PHO,Phoenix,Mercury,1,1,200,34,61,55.7,13,29,44.8,21,32,65.6,2,10,15,66.7,4,29,33,24,14,5,3,1.71,13,0,0,91,3,8,4,8,11,0,0,0,0,34,19,66.4,32,24,17,70.8,67.6,67.3,21,18,1,113,76.1,89.330024813896,111.51960784314,0,72,81.6,80.6,3,8,2342,0.88,1.12,0,44,13,6,3,50,3,1,33.3,12,63,47,NULL,46,NULL,13,NULL,NULL,1,NULL
2023,reg,"2023-08-09 02:00:00","2023-08-08 21:00:00",164513,1792,1788,WAS,Washington,Mystics,0,0,200,26,71,36.6,8,28,28.6,18,43,41.9,3,12,15,80,9,17,26,19,11,8,2,1.73,18,0,0,72,13,14,1,24,10,0,0,0,0,28,-19,42.3,16,31,14,45.2,77.6,46.4,0,13,2,60,47.4,111.51960784314,89.330024813896,0,91,80.6,81.6,3,7,0,1.13,0.89,0,36,18,9,4,44.4,9,5,55.6,5,28,33,NULL,51,NULL,19,NULL,NULL,0,NULL
2023,reg,"2023-08-10 23:00:00","2023-08-10 18:00:00",164514,1796,1791,IND,Indiana,Fever,1,1,200,34,68,50,10,27,37,24,41,58.5,1,13,14,92.9,13,26,39,23,12,8,5,1.92,16,0,0,91,3,12,0,18,4,0,0,0,0,34,18,57.4,16,28,17,60.7,74.16,61.4,18,17,1,119,82.7,96.560846560847,124.38490978677,0,73,73.16,75.6,3,1,2082,1,1.24,0,43,16,11,4,36.4,2,1,50,9,77,59,NULL,47,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-10 23:00:00","2023-08-10 18:00:00",164514,1791,1796,MIN,Minnesota,Lynx,0,0,200,25,63,39.7,10,19,52.6,15,44,34.1,5,13,15,86.7,7,19,26,17,13,6,1,1.31,17,0,0,73,7,13,0,17,6,1,0,0,0,18,-18,47.6,31,28,9,32.1,69.6,52.4,4,16,1,64,47.5,124.38490978677,96.560846560847,0,91,75.6,73.16,2,4,135,1.2,0.97,0,32,17,5,3,60,5,3,60,10,21,17,NULL,47,NULL,14,NULL,NULL,1,NULL
2023,reg,"2023-08-11 02:00:00","2023-08-10 21:00:00",164515,1790,1792,PHO,Phoenix,Mercury,1,1,200,31,56,55.4,9,18,50,22,38,57.9,3,19,21,90.5,2,24,26,21,19,8,8,1.11,23,0,0,90,6,0,0,21,6,1,1,1,1,38,6,63.4,21,32,19,59.4,65.24,69,21,23,4,103,71.1,95.454545454545,109.43579766537,0,84,82.24,88,3,3,2387,1.02,1.09,2,32,25,3,0,0,4,3,75,11,23,6,NULL,32,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-11 02:00:00","2023-08-10 21:00:00",164515,1792,1790,CON,Connecticut,Sun,0,0,200,30,71,42.3,7,13,53.8,23,58,39.7,8,17,25,68,10,21,31,17,13,7,3,1.31,23,0,0,84,15,13,3,24,13,0,0,0,0,34,-6,47.2,24,42,17,40.5,82,51.2,0,23,0,72,55.2,109.43579766537,95.454545454545,0,90,88,82.24,1,12,0,1.02,0.95,0,44,23,13,5,38.5,9,7,77.8,10,74,78,NULL,42,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-08-11 02:00:00","2023-08-10 21:00:00",164516,1789,1797,SEA,Seattle,Storm,1,1,200,21,63,33.3,4,14,28.6,17,49,34.7,4,22,31,71,8,37,45,14,17,10,5,0.82,20,0,0,68,5,14,1,10,9,0,0,0,0,32,1,36.5,12,40,16,40,76.64,44.4,4,23,2,73,43.7,78.491096532334,78.48568790397,0,67,86.64,85.36,2,7,28,0.77,0.78,0,54,20,8,5,62.5,7,2,28.6,16,63,62,NULL,30,NULL,29,NULL,NULL,1,NULL
2023,reg,"2023-08-11 02:00:00","2023-08-10 21:00:00",164516,1797,1789,ATL,Atlanta,Dream,0,0,200,23,73,31.5,8,21,38.1,15,52,28.8,5,13,19,68.4,11,34,45,12,14,12,4,0.86,23,0,0,67,6,18,1,12,8,0,0,0,0,24,-1,37,18,39,12,30.8,81.36,41.2,16,20,1,62,40.6,78.48568790397,78.491096532334,0,68,85.36,86.64,2,6,2264,0.8,0.78,0,53,23,10,6,60,5,1,20,7,31,22,NULL,48,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-08-12 00:00:00","2023-08-11 19:00:00",164517,1787,1786,NYL,"New York",Liberty,1,1,200,34,66,51.5,13,25,52,21,41,51.2,2,8,12,66.7,5,29,34,28,14,9,4,2,13,0,0,89,14,4,0,27,5,0,0,0,0,40,16,61.4,15,36,20,55.6,71.28,62.4,23,12,1,111,79.2,84.923220102373,110.86198305929,0,73,80.28,85.96,2,3,2303,0.91,1.11,0,39,13,3,2,66.7,6,4,66.7,12,26,14,NULL,40,NULL,26,NULL,NULL,0,NULL
2023,reg,"2023-08-12 00:00:00","2023-08-11 19:00:00",164517,1786,1787,CHI,Chicago,Sky,0,0,200,29,70,41.4,7,24,29.2,22,46,47.8,4,8,9,88.9,7,26,33,21,17,7,2,1.24,12,0,0,73,16,8,2,10,6,0,0,0,0,36,-16,46.4,16,34,18,52.9,73.96,49.4,0,13,1,74,49.2,110.86198305929,84.923220102373,0,89,85.96,80.28,2,4,0,1.04,0.85,0,39,12,6,3,50,12,7,58.3,8,37,39,NULL,50,NULL,16,NULL,NULL,1,NULL
2023,reg,"2023-08-12 02:00:00","2023-08-11 21:00:00",164518,1788,1794,LVA,"Las Vegas",Aces,1,1,200,42,77,54.5,14,28,50,28,49,57.1,4,15,16,93.8,3,31,34,29,7,9,1,4.14,10,0,0,113,11,8,0,20,7,0,1,0,0,46,24,63.6,18,39,23,59,84.04,67.2,27,16,0,144,105.9,100.18009905448,128.35074965925,0,89,88.04,88.84,4,3,2340,1.01,1.28,0,41,10,6,4,66.7,8,5,62.5,12,113,86,NULL,47,NULL,30,NULL,NULL,1,NULL
2023,reg,"2023-08-12 02:00:00","2023-08-11 21:00:00",164518,1794,1788,WAS,Washington,Mystics,0,0,200,34,79,43,12,31,38.7,22,48,45.8,1,9,11,81.8,7,28,35,27,12,4,4,2.25,16,0,0,89,14,8,0,8,7,0,0,1,0,36,-24,50.6,19,33,18,54.5,83.84,53.1,0,10,1,93,67.1,128.35074965925,100.18009905448,0,113,88.84,88.04,2,5,0,1.27,1,1,42,17,8,4,50,9,6,66.7,7,33,37,NULL,54,NULL,23,NULL,NULL,0,NULL
2023,reg,"2023-08-12 23:30:00","2023-08-12 18:30:00",164519,1789,1793,LAS,"Los Angeles",Sparks,1,1,200,28,62,45.2,5,15,33.3,23,47,48.9,5,24,28,85.7,4,26,30,20,12,8,2,1.67,21,0,0,85,10,2,2,16,10,0,0,1,0,40,11,49.2,8,39,20,51.3,74.32,57.2,11,28,3,97,64.8,90.730750367827,100.8064516129,0,74,84.32,81.56,3,7,989,0.88,1.01,1,40,22,6,1,16.7,4,3,75,9,43,45,NULL,36,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-08-12 23:30:00","2023-08-12 18:30:00",164519,1793,1789,ATL,Atlanta,Dream,0,0,200,24,60,40,4,23,17.4,20,37,54.1,2,22,24,91.7,4,27,31,16,14,5,5,1.14,28,0,1,74,17,8,1,15,5,0,0,0,0,38,-11,43.3,21,33,19,57.6,70.56,52.4,11,21,3,70,46.2,100.8064516129,90.730750367827,0,85,81.56,84.32,0,5,1346,1.04,0.91,0,36,28,2,2,100,10,7,70,9,41,30,NULL,34,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-08-13 00:00:00","2023-08-12 19:00:00",164520,1790,1795,DAL,Dallas,Wings,1,1,200,30,64,46.9,6,15,40,24,49,49,2,25,27,92.6,7,27,34,22,12,8,5,1.83,18,0,1,91,10,14,1,12,8,0,1,0,0,44,10,51.6,7,39,22,56.4,75.88,60,13,20,3,111,78.1,97.402597402597,111.13825109917,0,81,81.88,83.16,5,3,2068,0.99,1.11,0,42,18,4,3,75,7,4,57.1,10,91,79,NULL,37,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-08-13 00:00:00","2023-08-12 19:00:00",164520,1795,1790,CON,Connecticut,Sun,0,0,200,33,73,45.2,8,18,44.4,25,55,45.5,5,7,14,50,9,25,34,18,12,7,2,1.5,20,0,0,81,14,8,1,16,7,1,2,0,0,46,-10,50.7,13,45,23,51.1,79.16,51.2,4,18,1,74,55.1,111.13825109917,97.402597402597,0,91,83.16,81.88,1,6,254,1.09,0.97,0,41,20,10,4,40,11,6,54.5,10,64,67,NULL,43,NULL,29,NULL,NULL,1,NULL
2023,reg,"2023-08-13 19:00:00","2023-08-13 14:00:00",164521,1787,1788,WAS,Washington,Mystics,1,1,200,30,61,49.2,3,18,16.7,27,43,62.8,3,20,24,83.3,8,24,32,21,17,14,2,1.24,14,0,0,83,13,12,0,20,8,0,0,2,0,46,7,51.6,23,34,23,67.6,71.56,58,12,18,1,101,71,96.153846153846,103.02879841112,0,76,80.56,79.04,4,4,2007,0.94,1.03,2,40,16,9,6,66.7,8,4,50,8,53,45,NULL,34,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-08-13 19:00:00","2023-08-13 14:00:00",164521,1788,1787,CHI,Chicago,Sky,0,0,200,28,67,41.8,8,25,32,20,42,47.6,2,12,16,75,12,22,34,17,16,8,3,1.06,18,0,0,76,9,11,1,22,4,0,1,1,0,30,-7,47.8,7,27,15,55.6,74.04,51.3,2,14,1,72,52.5,103.02879841112,96.153846153846,0,83,79.04,80.56,1,3,208,1.05,0.96,1,38,19,11,5,45.5,5,3,60,7,39,40,NULL,50,NULL,15,NULL,NULL,1,NULL
2023,reg,"2023-08-13 19:00:00","2023-08-13 14:00:00",164522,1786,1791,IND,Indiana,Fever,1,1,200,33,71,46.5,7,18,38.9,26,53,49.1,5,16,19,84.2,8,24,32,18,11,2,4,1.64,17,0,0,89,9,19,0,13,7,0,0,0,0,42,-11,51.4,22,37,21,56.8,79.36,56.1,6,17,2,88,63.7,126.00806451613,108.06216610005,0,100,82.36,79.36,2,5,614,1.21,1.08,0,39,17,9,8,88.9,7,3,42.9,7,49,49,NULL,45,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-13 19:00:00","2023-08-13 14:00:00",164522,1791,1786,NYL,"New York",Liberty,0,0,200,37,72,51.4,12,29,41.4,25,43,58.1,4,14,19,73.7,10,25,35,32,8,7,5,4,17,0,0,100,15,10,1,13,7,0,0,0,0,38,11,59.7,17,31,19,61.3,80.36,62.2,18,17,0,127,95,108.06216610005,126.00806451613,0,89,79.36,82.36,3,4,1644,1.12,1.26,0,42,17,10,4,40,9,6,66.7,8,44,40,NULL,47,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-08-13 22:00:00","2023-08-13 17:00:00",164523,1792,1797,SEA,Seattle,Storm,1,1,200,32,62,51.6,7,15,46.7,25,47,53.2,4,10,11,90.9,7,31,38,16,16,4,5,1,10,0,0,81,14,10,0,7,5,0,0,0,0,44,10,57.3,28,36,22,61.1,66.84,60.6,16,14,2,97,62.9,94.565796483751,106.80379746835,0,71,75.84,75.08,2,3,2016,0.94,1.07,0,43,10,5,5,100,7,6,85.7,13,70,57,NULL,41,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-13 22:00:00","2023-08-13 17:00:00",164523,1797,1792,PHO,Phoenix,Mercury,0,0,200,31,75,41.3,5,23,21.7,26,52,50,5,4,7,57.1,11,20,31,19,8,10,4,2.38,14,0,0,71,10,14,0,21,4,0,0,0,0,38,-10,44.7,7,40,19,47.5,78.08,45.5,7,10,1,71,55.9,106.80379746835,94.565796483751,0,81,75.08,75.84,1,3,333,1.08,0.95,0,35,14,12,6,50,5,5,100,13,57,57,NULL,49,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-08-14 01:00:00","2023-08-13 20:00:00",164524,1789,1794,LVA,"Las Vegas",Aces,1,1,200,32,77,41.6,7,23,30.4,25,54,46.3,2,15,19,78.9,8,30,38,16,9,13,6,1.78,19,0,0,86,9,11,0,13,6,0,0,0,0,30,21,46.1,17,35,15,42.9,85.36,50.4,23,19,3,99,69.7,78.921806702283,99.583140342751,0,65,86.36,82.36,3,3,1772,0.75,1,0,44,19,9,4,44.4,11,4,36.4,11,84,62,NULL,53,NULL,24,NULL,NULL,0,NULL
