season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,is_home,player_id,player_name,played,starter,position,primary_position,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,pls_min,points,double_double,triple_double,effective_fg_pct,efficiency,efficiency_game_score,points_in_paint,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,fouls_drawn,offensive_fouls,points_off_turnovers,second_chance_pts,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,minus,plus,defensive_rebounds_pct,offensive_rebounds_pct,rebounds_pct,steals_pct,turnovers_pct,coach_tech_fouls,second_chance_att,second_chance_made,second_chance_pct,defensive_rating,offensive_rating,fouled_out,ejected,not_playing_reason,not_playing_description,height_inches,weight_lbs,bmi,age,experience_year,draft_number
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56759,"Rebekah Gardner",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness",Foot,73,NULL,NULL,33.1808,1,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56778,"Elizabeth Williams",1,1,C,C,21.816666666667,1,4,25,0,0,0,1,4,25,1,0,0,0,0,5,5,3,1,2,2,3,4,0,0,27,2,0,0,25,7,4,2,4,1,25,4,25,2,1,2,0,0,0,0,0,0,34,61,26.192295099858,0,13.889853462046,4.3820761400336,20,0,0,0,0,71.620274692445,72.962934953376,NULL,NULL,NULL,NULL,75,200,24.995555555555555,30.2219,8,4
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56898,"Isabelle Harrison",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness",Knee,75,183,22.87093333333333,29.9589,7,12
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56749,"Kahleah Copper",1,1,F,SF,17.6,9,13,69.2,4,6,66.7,5,7,71.4,0,3,3,100,0,4,4,1,0,2,0,0,2,0,0,27,25,0,0,84.6,28,22.6,6,3,3,100,14.32,87.3,2,0,3,2,8,4,3,75,0,22,49,25.9737800102,0,13.773974247833,5.4318971101637,0,0,1,1,100,76.046547736531,159.72451143798,NULL,NULL,NULL,NULL,73,165,21.76674798273597,29.0411,7,7
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,57149,"Courtney Williams",1,1,G,PG,24,7,11,63.6,3,5,60,4,6,66.7,0,0,0,0,0,8,8,4,3,0,0,1.33,1,0,0,22,17,0,0,77.3,22,13.9,4,2,2,100,11,77.3,1,0,5,0,6,3,3,100,0,33,55,38.09550264734,0,20.202160494801,0,21.428571428571,0,0,0,0,85.841418965245,118.1027802438,NULL,NULL,NULL,NULL,68,139,21.132569204152247,29.3397,7,8
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56747,"Dana Evans",1,0,G,NA,24.533333333333,2,10,20,1,5,20,1,5,20,1,0,0,0,0,0,0,5,2,1,0,2.5,0,0,0,10,5,0,0,25,2,1.3,2,3,1,33.3,10,25,2,0,0,0,0,0,0,0,0,44,54,0,0,0,1.9484163272092,16.666666666667,0,0,0,0,88.659650449438,67.243648129173,NULL,NULL,NULL,NULL,66,145,23.401056014692376,25.1123,2,13
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56752,"Ruthy Hebard",1,0,F,NA,13.783333333333,3,5,60,0,0,0,3,5,60,0,1,2,50,2,2,4,0,0,0,1,0,2,0,0,0,7,0,0,60,9,6.2,4,4,2,50,5.88,59.5,2,0,2,4,0,0,0,0,0,27,27,16.583174987044,18.722939501502,17.58821589535,0,0,0,2,2,100,84.300768771043,132.08663161193,NULL,NULL,NULL,NULL,76,190,23.125,25.3726,3,8
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56902,"Marina Mabrey",1,1,G,SG,21.533333333333,7,15,46.7,1,5,20,6,10,60,0,2,2,100,1,3,4,6,1,0,2,6,0,0,0,19,17,0,0,50,20,15.5,10,7,5,71.4,15.88,53.5,0,0,6,2,0,2,0,0,0,39,58,15.922158337019,5.9922101268351,11.258091753448,0,5.9241706161137,0,1,1,100,83.487345192492,118.79212924774,NULL,NULL,NULL,NULL,71,170,23.70759769886927,26.9918,4,19
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164567,1791,1787,0,56908,"Morgan Bertsch",1,0,F,NA,7.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-2,-1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,14.746543778802,0,7.8201368523949,0,0,0,0,0,0,89.332294469861,0,NULL,NULL,NULL,NULL,76,173,21.05592105263158,26.3945,0,29
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56907,"Tyasha Harris",1,0,G,NA,24.1,4,10,40,2,6,33.3,2,4,50,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,11,10,0,0,50,2,3.5,0,1,0,0,10,50,1,0,5,2,0,1,0,0,0,45,56,0,0,0,0,9.0909090909091,0,2,1,50,116.42577791187,100.27139485354,NULL,NULL,NULL,NULL,70,152,21.80734693877551,25.3644,3,7
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,80231,"Leigha Brown",1,0,G,NA,0.48333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,116.52493241395,0,NULL,NULL,NULL,NULL,73,165,21.76674798273597,23.1589,0,15
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56872,"Olivia Nelson-Ododa",1,0,C,NA,17.333333333333,2,5,40,0,0,0,2,5,40,2,3,3,100,2,2,4,1,1,0,1,1,2,0,0,-2,7,0,0,40,9,5.9,4,5,2,40,6.32,55.4,4,0,0,5,0,0,0,0,0,40,38,14.422660884782,18.461005932521,16.193864853089,0,13.661202185792,0,2,1,50,109.08002867394,121.30403871127,NULL,NULL,NULL,NULL,77,173,20.5125653567212,23.0658,1,19
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56799,"Natisha Hiedeman",1,1,G,PG,29.3,1,6,16.7,1,4,25,0,2,0,1,0,0,0,1,3,4,4,4,2,0,1,3,0,0,7,3,0,0,25,2,0.4,0,2,0,0,6,25,2,0,0,0,0,1,0,0,0,57,64,12.798634812287,5.4607508532423,9.5802646548111,3.6288881268224,40,0,0,0,0,105.15760043658,60.153847657869,NULL,NULL,NULL,NULL,68,135,20.524437716262977,26.5836,4,18
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56813,"DiJonai Carrington",0,0,G-F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness","Left Foot",71,175,24.404879984130133,25.6740,2,20
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56837,"Bernadett Hatar",0,0,C,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision","Left Knee",82,208,21.74657941701368,29.0521,2,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56736,"Rebecca Allen",1,1,F,SF,26.316666666667,2,7,28.6,1,1,100,1,6,16.7,0,0,0,0,1,1,2,2,2,1,2,1,2,0,0,9,5,0,0,35.7,3,2.9,2,3,1,33.3,7,35.7,0,1,3,0,0,0,0,0,0,49,58,4.7498416719443,6.0797973400887,5.3331555614813,2.0201346823793,22.222222222222,0,1,0,0,106.61574750993,77.512189098379,NULL,NULL,NULL,NULL,74,162,20.7972972972973,30.8493,8,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56796,"Tiffany Hayes",1,1,G,SG,29.75,4,7,57.1,1,2,50,3,5,60,0,4,4,100,1,2,3,0,3,1,0,0,4,0,0,12,13,0,0,64.3,12,7.4,6,5,3,60,8.76,74.2,5,0,5,4,5,2,2,100,0,53,65,8.4031730381392,5.3780307444091,7.0763562426435,1.7869586471322,25.510204081633,0,1,1,100,110.23063356312,112.75896405031,NULL,NULL,NULL,NULL,70,155,22.237755102040815,33.9808,11,14
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56814,"Brionna Jones",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness","Right Achilles",75,210,26.245333333333335,27.7342,6,8
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56810,"DeWanna Bonner",1,1,F,PF,35.766666666667,10,18,55.6,3,8,37.5,7,10,70,0,2,2,100,3,4,7,0,1,0,1,0,1,0,0,17,25,0,0,63.9,24,19,12,8,6,75,18.88,66.2,1,0,3,2,5,2,2,100,0,64,81,13.97995274776,13.420754637849,13.734690418852,0,5.0301810865191,0,3,1,33.3,110.96598634769,134.69737469688,NULL,NULL,NULL,NULL,76,143,17.404605263157894,36.0658,14,5
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1793,1790,1,56803,"Alyssa Thomas",1,1,C,C,36.95,11,14,78.6,0,0,0,11,14,78.6,1,5,7,71.4,0,12,12,14,3,6,1,4.67,2,0,0,14,27,1,1,78.6,56,37.1,22,13,11,84.6,17.08,79,7,0,9,2,7,4,3,75,0,72,86,40.595948524337,0,22.790707943488,8.6328439179877,14.940239043825,0,1,1,100,85.321095176443,153.75816471447,NULL,NULL,NULL,NULL,74,190,24.39189189189189,31.4192,9,4
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56886,"Dearica Hamby",1,1,F,PF,37.716666666667,6,14,42.9,0,2,0,6,12,50,2,6,6,100,3,4,7,0,1,0,1,0,2,0,0,-11,18,0,0,42.9,16,12.8,10,11,5,45.5,16.64,54.1,3,0,6,4,0,0,0,0,0,83,72,16.968625718073,9.9425541316836,13.024164476591,0,5.6689342403628,0,3,2,66.7,114.18065695742,115.2055085016,NULL,NULL,NULL,NULL,75,189,23.6208,29.8493,9,6
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,57200,"Karlie Samuelson",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness",Abdomen,72,160,21.697530864197528,28.3425,5,NULL
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56927,"Layshia Clarendon",1,1,G,SG,28.216666666667,4,7,57.1,1,2,50,3,5,60,0,4,4,100,0,1,1,0,3,1,0,0,5,0,0,-5,13,0,0,64.3,8,6,6,4,3,75,8.76,74.2,4,0,2,0,2,1,1,100,0,60,55,5.6702735907008,0,2.4869621011845,1.7278990707889,25.510204081633,0,0,0,0,113.94902642493,105.39235511843,NULL,NULL,NULL,NULL,69,158,23.329972694812014,32.3671,10,9
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56940,"Evina Westbrook",1,0,G,NA,13.083333333333,1,2,50,0,1,0,1,1,100,0,0,0,0,0,1,1,2,1,0,1,2,5,0,0,-4,2,0,0,50,-1,0.4,2,1,1,100,2,50,0,0,2,0,0,0,0,0,0,32,28,12.229299363057,0,5.3637277908146,0,33.333333333333,0,0,0,0,112.41246246147,89.09120105577,NULL,NULL,NULL,NULL,72,158,21.426311728395063,24.9534,1,21
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56808,"Nia Clouden",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness",Knee,69,139,20.524469649233357,23.3178,1,12
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56742,"Azura Stevens",1,1,C,C,33.783333333333,6,18,33.3,4,6,66.7,2,12,16.7,2,2,2,100,4,7,11,2,4,0,1,0.5,5,0,0,-17,18,1,0,44.4,10,8.8,4,9,2,22.2,18.88,47.7,1,2,0,4,0,0,0,0,0,82,65,33.153259823873,14.800562421372,22.84999110668,0,17.482517482518,0,4,1,25,110.19328467447,90.784805170396,NULL,NULL,NULL,NULL,78,180,20.798816568047336,27.6110,5,6
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56862,"Lexie Brown",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness","Non-COVID Illness",69,162,23.920604914933836,28.8767,5,9
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56864,"Rae Burrell",1,1,F,SF,33.433333333333,5,9,55.6,3,6,50,2,3,66.7,0,0,0,0,1,1,2,3,1,1,1,3,0,0,0,-11,13,0,0,72.2,16,12.5,2,2,1,50,9,72.2,1,0,6,0,5,3,2,66.7,0,70,59,4.7856192142611,3.7387650111415,4.1979115914571,1.4583188731903,10,0,0,0,0,113.31345005895,134.73583033367,NULL,NULL,NULL,NULL,74,168,21.56756756756757,23.2219,1,9
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56863,"Chiney Ogwumike",0,0,F-C,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness",Foot,75,183,22.87093333333333,31.4795,9,1
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56798,"Jasmine Thomas",1,0,G,NA,5.9833333333333,1,3,33.3,0,1,0,1,2,50,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-7,2,0,0,33.3,3,1.3,2,2,1,50,3,33.3,1,0,0,0,0,0,0,0,0,15,8,26.740947075209,0,11.728485559302,0,0,0,2,0,0,113.35950976373,87.570255659934,NULL,NULL,NULL,NULL,69,143,21.115101869355176,33.9534,12,12
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56877,"Nneka Ogwumike",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness",Knee,74,174,22.33783783783784,33.2000,11,1
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,80245,"Zia Cooke",1,0,G,NA,13.766666666667,0,2,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,-8,0,0,0,0,-1,-0.5,0,1,0,0,2.88,0,2,0,0,0,0,0,0,0,0,33,25,0,0,0,3.5416492043685,0,0,0,0,0,110.95682039518,21.70249659194,NULL,NULL,NULL,NULL,69,163,24.068262969964294,22.6685,0,10
2023,reg,"2023-09-05 23:00:00","2023-09-05 18:00:00",164568,1790,1793,0,56868,"Jordin Canada",1,1,G,PG,34.016666666667,2,5,40,0,0,0,2,5,40,0,6,7,85.7,0,2,2,8,3,3,1,2.67,3,0,0,-7,10,0,0,40,18,12.6,2,2,1,50,8.08,61.9,4,0,4,0,0,0,0,0,0,75,68,9.4071533561979,0,4.1259444544728,4.2999543010412,27.075812274368,0,0,0,0,105.29370788322,117.45789411096,NULL,NULL,NULL,NULL,66,135,21.787190082644628,28.0877,5,5
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56913,"Teaira McCowan",1,0,C,NA,22.816666666667,5,8,62.5,0,0,0,5,8,62.5,1,1,2,50,4,8,12,2,2,0,1,1,3,0,0,7,11,1,0,62.5,18,11.1,10,8,5,62.5,8.88,61.9,2,2,0,4,0,0,0,0,0,49,56,40.068324841422,20.623402491909,30.486768901082,0,18.382352941176,0,3,2,66.7,109.45582755473,117.55862332711,NULL,NULL,NULL,NULL,79,239,26.921486941195322,26.9562,4,3
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56901,"Satou Sabally",1,1,F,SF,37.933333333333,11,19,57.9,1,4,25,10,15,66.7,0,4,5,80,2,2,4,4,4,2,0,1,5,1,0,6,27,0,0,60.5,22,18.5,18,12,9,75,21.2,63.7,4,0,10,4,8,3,3,100,0,83,89,6.0258471179817,6.2030779155694,6.1131782356336,2.5071879354417,15.873015873016,0,2,1,50,116.51732781962,118.12060180107,NULL,NULL,NULL,NULL,76,175,21.299342105263158,25.3836,3,2
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56731,"Natasha Howard",1,1,F,PF,30.316666666667,7,12,58.3,0,2,0,7,10,70,0,0,0,0,1,9,10,5,3,1,4,1.67,5,0,0,-3,14,1,0,58.3,21,14.1,14,10,7,70,12,58.3,0,1,0,0,0,0,0,0,0,72,69,33.92758972748,3.8806066681758,19.121829959127,1.5684810594148,20,0,0,0,0,103.78257937345,107.70760464981,NULL,NULL,NULL,NULL,74,165,21.18243243243243,32.0329,9,5
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56884,"Kalani Brown",1,0,C,NA,8.0166666666667,2,4,50,0,0,0,2,4,50,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,4,0,0,50,1,2,4,4,2,50,4,50,0,0,0,0,0,0,0,0,0,20,21,0,14.675308792956,7.2313115791377,0,20,0,0,0,0,123.92792278855,97.506938820708,NULL,NULL,NULL,NULL,79,245,27.597340169844575,26.4795,4,7
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,80251,"Lou Lopez Senechal",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Knee,73,155,20.447551135297427,25.3370,0,5
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56920,"Crystal Dangerfield",1,1,G,PG,40,4,14,28.6,0,4,0,4,10,40,0,4,4,100,1,2,3,5,0,5,0,0,2,0,0,-1,12,0,0,28.6,16,12.8,6,7,3,42.9,15.76,38.1,3,0,0,2,0,3,0,0,0,94,93,5.7142857142857,2.9411764705882,4.3478260869565,5.9438896814075,0,0,2,1,50,109.21950591329,111.65387846398,NULL,NULL,NULL,NULL,65,130,21.630769230769232,25.3397,3,16
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56896,"Awak Kuier",1,1,C,C,15.5,2,3,66.7,0,1,0,2,2,100,0,1,1,100,1,1,2,2,0,0,0,0,1,0,0,-11,5,0,0,66.7,8,5.7,4,2,2,100,3.44,72.7,1,0,0,3,0,0,0,0,0,44,33,7.3732718894009,7.5901328273245,7.4801309022908,0,0,0,1,1,100,121.76894828368,170.99166268468,NULL,NULL,NULL,NULL,78,168,19.41222879684418,22.0630,2,2
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56853,"Diamond DeShields",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Knee,73,172,22.690185775942954,28.5260,5,3
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56903,"Veronica Burton",1,0,G,NA,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73.70101953077,75.868696575793,74.769150248607,0,100,0,0,0,0,101.31226451733,44.107022200103,NULL,NULL,NULL,NULL,69,155,22.886998529720646,23.1671,1,7
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,80255,"Maddy Siegrist",1,0,F,NA,5.4166666666667,0,1,0,0,0,0,0,1,0,0,1,2,50,1,0,1,0,0,0,0,0,1,0,0,-3,1,0,0,0,0,0.2,0,0,0,0,1.88,26.6,1,0,1,0,0,0,0,0,0,14,11,0,21.719457013575,10.702341137124,0,0,0,1,0,0,123.7980458729,92.015864319737,NULL,NULL,NULL,NULL,74,175,22.466216216216218,23.3068,0,3
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56981,"Odyssey Sims",1,0,G,NA,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,124.19849969614,0,NULL,NULL,NULL,NULL,68,155,23.565095155709344,31.1699,9,2
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1786,1795,1,56911,"Arike Ogunbowale",1,1,G,SG,37.85,6,15,40,3,8,37.5,3,7,42.9,1,4,4,100,1,1,2,5,1,1,0,5,3,0,0,1,19,0,0,50,15,14.2,4,3,2,66.7,16.76,56.7,2,0,2,7,5,3,2,66.7,0,90,91,3.0196104828294,3.1084225558538,3.0633729535951,1.2563762113532,5.6306306306306,0,3,2,66.7,120.32073404288,132.20839939431,NULL,NULL,NULL,NULL,68,165,25.085423875432525,26.5315,4,5
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,0,56730,"Betnijah Laney-Hamilton",1,1,F,SF,32.4,7,15,46.7,2,5,40,5,10,50,0,6,6,100,1,0,1,2,5,0,0,0.4,2,0,0,1,22,0,0,53.3,15,10.6,10,9,5,55.6,17.64,62.4,5,0,0,4,5,1,1,100,0,71,72,0,3.5272279956086,1.7891736209609,0,22.08480565371,0,2,1,50,120.3441627641,102.44876570857,NULL,NULL,NULL,NULL,72,166,22.51118827160494,29.8740,8,17
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,0,56738,"Jocelyn Willoughby",1,0,F-G,NA,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-5,0,0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,87.097581953381,0,42.917649078478,0,0,0,0,0,0,91.05912202164,0,NULL,NULL,NULL,NULL,72,180,24.409722222222225,25.4685,3,10
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,0,56728,"Sabrina Ionescu",1,1,G,SG,24.666666666667,1,5,20,1,5,20,0,0,0,0,2,2,100,0,2,2,3,2,0,0,1.5,2,0,0,-5,5,0,0,30,4,1.8,0,0,0,0,5.88,42.5,2,0,2,0,0,0,0,0,0,55,50,9.5389507154213,0,4.7003525264395,0,25.380710659899,0,0,0,0,117.09647722623,85.932052497879,NULL,NULL,NULL,NULL,71,165,23.01031541360841,25.7671,3,1
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,0,57263,"Marine Johannes",1,0,G,NA,14.283333333333,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,2,1,0,0,-3,0,0,0,0,-1,-1.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40,37,8.236666895463,0,4.0586474557354,0,33.333333333333,0,0,0,0,117.5528904948,39.658331893247,NULL,NULL,NULL,NULL,70,134,19.22489795918367,28.6438,4,NULL
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,0,56905,"Kayla Thornton",1,0,F,NA,18.316666666667,1,4,25,0,2,0,1,2,50,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,2,0,0,25,4,2.3,2,1,1,100,4,25,1,0,2,0,0,0,0,0,0,43,44,6.4229513461435,6.2394384505395,6.3298650947502,2.6022443490095,0,0,0,0,0,112.78584196695,85.321086991882,NULL,NULL,NULL,NULL,73,190,25.064740101332333,30.8986,8,NULL
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,0,56943,"Breanna Stewart",1,1,F,PF,33.616666666667,14,25,56,3,7,42.9,11,18,61.1,2,9,13,69.2,3,7,10,2,0,1,1,0,2,0,0,5,40,1,0,62,44,33,18,13,9,69.2,30.72,65.1,9,0,6,9,0,0,0,0,0,79,84,24.498381065318,10.19932599454,17.245237188837,1.4179234580907,0,0,5,4,80,108.02469326021,140.06898435434,NULL,NULL,NULL,NULL,76,170,20.69078947368421,29.0466,7,1
2023,reg,"2023-09-06 00:00:00","2023-09-05 19:00:00",164569,1795,1786,0,56734,"Stefanie Dolson",1,0,C,NA,9.8666666666667,1,1,100,0,0,0,1,1,100,0,0,0,0,2,0,2,1,2,0,0,0.5,1,0,0,-7,2,0,0,100,3,1.4,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,24,17,0,23.16250183973,11.749095136095,0,66.666666666667,0,0,0,0,120.28291693524,87.484333147755,NULL,NULL,NULL,NULL,77,235,27.863889357395852,31.6822,9,6
