event_id,team_id,player_id,position,starter,game_score,minutes,free_throws_made,free_throws_att,field_goals_made,field_goals_att,three_points_made,three_points_att,points,offensive_rebounds,defensive_rebounds,rebounds,assists,blocks,steals,turnovers,personal_fouls
164434,1787,56727,F,0,3.15979,11.8059,0.984643,1.40931,1.69019,3.2601,0.119658,0.750955,4.48468,0.96433,1.63064,2.59497,0.639811,0.193746,0.126788,0.743283,1.70065
164434,1793,56742,F,1,3.36128,22.3145,0.711572,1.40772,1.94534,6.46757,0.857495,2.84688,5.45974,1.04406,2.95371,3.99776,0.699147,0.9182,1.15037,1.10953,2.15193
164434,1787,56747,G,0,6.2528,22.8885,1.84234,2.25792,3.2688,8.16509,1.35726,3.83657,9.7372,0.0569366,1.28751,1.34445,2.88933,0.210462,0.815365,1.88718,1.0857
164434,1787,56749,F,1,9.32703,33.8761,2.62397,3.7258,5.89761,13.576,1.42581,3.33945,15.845,0.863257,4.27946,5.14272,2.68379,0.407634,0.459173,2.61148,2.08217
164434,1787,56778,C,1,7.62604,29.7042,1.41127,2.30166,3.409,6.18578,0.115394,0.250212,8.34467,1.42551,3.58917,5.01468,1.55551,1.13085,0.669547,1.24751,1.93281
164434,1793,56798,G,0,2.11988,13.4289,0.363805,0.440437,1.24227,3.7019,0.697325,2.5977,3.54567,0.423902,1.07288,1.49678,1.02761,0.18868,0.330168,0.744153,0.891823
164434,1793,56825,G,0,4.84811,15.0544,1.18264,1.45192,2.48898,5.31038,0.60905,2.40003,6.76965,0.168288,1.03191,1.2002,2.00592,0.24663,0.700857,1.34555,1.12904
164434,1787,56833,F,1,10.6956,31.4699,2.27652,3.28003,4.48455,8.93368,0.515724,2.08688,11.7613,2.4056,5.44515,7.85075,1.71977,1.50625,1.51178,1.95312,3.34739
164434,1793,56863,F,0,4.99098,19.6829,1.84307,1.84034,2.67313,6.87072,0.35328,1.75542,7.54261,1.37847,2.83634,4.21481,0.980376,0.289054,1.09148,1.32516,3.20802
164434,1793,56864,G,0,1.37091,8.292,0.656946,0.671263,1.09665,3.70862,0.38627,1.66973,3.23652,0.237106,0.854764,1.09187,0.478412,0.198844,0.309675,0.415011,1.23412
164434,1793,56868,G,1,11.1138,36.2395,3.95016,4.12607,4.21324,9.56091,0.980976,2.10176,13.3576,0.466622,2.84235,3.30897,6.11056,0.191908,1.24201,3.05394,2.36319
164434,1793,56877,F,1,16.4137,34.3379,4.35504,4.51981,7.14284,15.3506,1.02576,2.38934,19.6665,1.42954,7.89683,9.32638,3.14042,0.990751,1.6775,2.28387,2.38432
164434,1793,56886,C,1,7.65554,29.3702,1.88035,3.70735,4.23334,9.21125,0.403291,1.92549,10.7503,1.42491,4.74987,6.17478,2.57484,0.418602,0.745642,2.13529,1.84398
164434,1787,56902,G,1,8.59901,33.0678,2.58972,3.7228,5.07083,11.9115,1.74801,5.35369,14.4794,0.865276,2.78766,3.65293,3.15332,0.471899,0.453966,2.57013,2.45237
164434,1787,56908,F,0,1.90389,16.3122,0.742355,0.737238,1.49087,4.02371,0.408783,1.29872,4.13287,0.266459,2.32132,2.58778,0.977418,0.481966,0.173464,1.39824,1.72622
164434,1787,57149,G,1,9.45468,32.1965,1.10937,1.30354,3.93713,9.35483,1.17469,2.78134,10.1583,0.892662,4.08377,4.97643,6.46253,0.664066,1.06883,2.72354,2.09085
164434,1793,57200,G,1,5.44507,30.5843,0.97826,1.24883,2.65666,5.43102,1.25093,2.79245,7.54251,0.342369,1.69392,2.03628,1.67,0.24302,0.656301,1.0548,2.34654
164434,1787,80224,F,0,2.13867,16.797,0.49721,0.537707,1.29439,3.52373,0.752634,2.47901,3.83863,0.158192,1.29351,1.4517,0.673651,0.33709,0.352075,0.621992,1.67823
164434,1793,80245,G,0,0.830805,10.3783,0.906287,0.944376,0.943074,3.83453,0.354195,1.15765,3.14663,0.0653116,0.558216,0.623528,0.872515,0.0765648,0.334964,1.01676,0.473488
164435,1790,56736,F,1,2.61949,21.0166,0.66347,0.675048,1.13652,3.90665,0.680658,2.64007,3.61717,0.609668,1.549,2.15867,0.548925,0.867974,0.654217,0.437112,2.03351
164435,1794,56763,C,1,11.1572,24.7854,1.25443,1.75171,4.37904,8.46095,0.955057,2.47642,10.9676,1.70471,5.0634,6.76811,4.30017,1.12039,1.11011,2.07687,2.45089
164435,1794,56777,F,0,5.43452,20.6913,0.742786,0.773957,2.73103,6.01693,0.89261,3.13712,7.09746,0.692452,2.42272,3.11517,1.74359,0.249459,0.781236,0.833686,2.71311
164435,1790,56796,G,1,6.03608,24.5713,1.13169,1.4388,3.58601,7.27052,0.604954,2.46869,8.90866,0.177873,1.94731,2.12519,1.9884,0.135758,0.391368,1.01749,1.66065
164435,1790,56799,G,1,4.75706,26.8445,0.793161,1.21312,3.05551,8.03413,1.31196,3.99965,8.21614,0,2.17447,2.17447,2.74638,0.147534,0.783389,1.42833,2.30638
164435,1790,56803,C,1,16.6668,39.0956,2.18434,3.07702,6.36354,13.1528,0.148865,0,15.0603,1.94594,6.88744,8.83338,8.11395,0.511281,2.24115,2.14225,2.34965
164435,1790,56810,F,1,13.6468,30.2446,3.80337,4.05213,5.55018,12.234,2.0689,4.93391,16.9726,0.834235,4.76816,5.6024,1.66653,0.64292,1.30789,1.24277,1.44701
164435,1790,56813,G,0,8.96266,24.6051,2.10237,2.00935,4.3333,8.89614,1.24205,2.43163,12.011,0.970011,3.25908,4.2291,1.73417,0.235732,0.905122,1.38565,2.86681
164435,1790,56814,C,1,15.7852,31.7825,2.65809,4.05665,7.22244,12.1181,0.155407,0.445315,17.2584,3.15922,6.25,9.40923,3.11886,0.755748,1.72116,2.41803,3.5546
164435,1790,56872,F,0,5.56853,15.3235,0.759586,1.07301,2.3316,3.13542,0.0433379,0,5.46613,1.27322,1.95881,3.23203,1.16376,0.516613,0.583873,0.988176,1.90233
164435,1794,56879,G,0,3.51477,10.9301,0.507029,0.569855,1.86972,4.76222,0.5945,1.58006,4.84098,0.723921,1.43553,2.15945,0.461959,0.311976,0.75221,0.528012,1.04692
164435,1794,56880,G,0,1.55707,6.31574,0.28268,0.534904,0.735156,1.7407,0.225904,0.776701,1.9789,0.207857,0.987619,1.19548,0.853302,0.153486,0.22653,0.31992,1.12413
164435,1794,56882,G,1,14.7313,30.291,3.72437,3.74346,6.70913,12.9148,2.06744,6.03459,19.2101,0.386525,2.56677,2.9533,4.30289,0.235773,0.774905,2.37272,1.83553
164435,1794,56883,F,1,13.9555,31.7584,3.11353,3.46842,6.04635,12.3348,2.11019,5.18117,17.3164,0.51969,3.3597,3.87939,3.81711,0.215147,1.04115,1.39261,2.11475
164435,1794,56885,F,1,16.4785,29.8174,4.73232,6.39269,7.22592,14.5302,0.590189,1.8902,19.7743,2.65392,6.88712,9.54104,2.30082,1.80377,0.936132,1.80213,3.20514
164435,1794,56892,G,1,15.4369,32.2419,2.54425,2.76312,6.08104,11.4964,1.59133,4.05537,16.2977,0.467081,3.4271,3.89418,6.54402,0.522109,1.04425,1.91007,1.48426
164435,1794,56893,C,0,4.97116,19.4845,0.822389,1.28862,1.57742,2.50141,0.250011,0.782734,4.22725,1.00053,3.87113,4.87166,0.191566,1.26694,0.387947,0.606727,1.53368
164435,1790,56907,G,0,2.92801,18.2988,0.480106,0.567492,2.05119,4.9188,0.485338,1.58617,5.06783,0.332537,1.07086,1.4034,1.39757,0.135248,0.305148,1.08234,0.829995
164435,1794,57076,C,0,2.10336,8.86599,0.487728,0.611567,1.63089,4.01897,0.427968,1.70677,4.17749,0.451579,1.71161,2.16319,0.558551,0.533924,0.208267,1.09171,1.43637
164435,1790,80231,G,0,1.33348,6.46229,0.455548,0.697012,0.631199,1.28863,0.0695737,0.390202,1.78752,0.312823,0.840292,1.15311,0.588477,0.21082,0.121298,0.425397,1.0859
164435,1790,80243,F,0,1.26007,7.12394,0.188033,0.219387,0.786808,1.67958,0.062119,0.230928,1.82377,0.238968,0.408228,0.647196,0.244625,0.10641,0.113154,0.199329,0.348668
164436,1792,56733,F,0,7.03422,26.3234,2.48587,3.04445,3.58357,9.18495,1.02357,4.07957,10.6766,1.63685,3.48587,5.12272,2.88436,0.74868,0.598879,2.41711,3.34832
164436,1792,56771,C,0,4.35773,14.4873,1.25283,1.74485,2.39705,4.78707,0.396434,1.019,6.44336,1.32987,2.9989,4.32878,0.448503,0.458404,0.423864,1.30092,2.71262
164436,1796,56818,G,1,5.78051,27.9725,3.04348,3.62158,3.35162,9.30227,0.555307,2.01328,10.302,0.864093,2.52968,3.39377,2.47706,0.225303,1.2796,2.39503,3.14829
164436,1796,56827,G,1,5.95291,27.355,0.913245,0.82696,2.61381,6.62891,0.208095,1.45221,6.34896,0.857286,1.56629,2.42358,5.22188,0.048046,0.100762,0.638831,2.64179
164436,1796,56830,G,0,5.33394,16.3588,1.50748,1.95361,2.07761,3.4852,0.359895,0.778484,6.02259,1.03776,2.83313,3.87089,1.40588,0.776745,0.578068,1.66779,2.29023
164436,1792,56838,C,0,3.5323,6.66416,0.96533,0.961538,1.12532,1.79276,0.0259459,0.302871,3.24191,0.725947,1.33842,2.06437,0.496673,0.22237,0.487472,0.240639,1.41542
164436,1792,56840,C,1,14.8619,23.7791,3.84356,4.84594,7.11728,12.6265,0.227375,0.555273,18.3055,1.18138,5.19767,6.37905,2.57282,1.73428,0.753143,2.41156,1.98447
164436,1792,56843,F,1,7.90386,26.4574,0.5178,0.654311,2.7983,3.32267,0.121889,0,6.23629,1.42884,4.00451,5.43334,1.52677,1.24857,1.1067,1.47475,2.11875
164436,1792,56846,F,1,8.04944,27.2417,3.00225,3.76578,4.39159,10.0166,1.81349,5.31956,13.5989,0.346452,2.21715,2.5636,2.36347,0.291192,0.513143,2.08174,2.9661
164436,1792,56850,G,0,6.65062,17.2184,0.776315,0.791292,2.84446,6.54606,1.14291,3.20152,7.60814,0.556584,1.66241,2.219,2.96557,0.131632,0.929731,0.760564,1.83153
164436,1792,56852,F,0,2.76676,10.9456,0.667234,0.783297,1.43805,3.55373,0.527569,1.68615,4.07091,0.308414,1.24396,1.55238,0.739849,0.23026,0.373717,0.57883,1.02094
164436,1792,56855,G,1,9.74713,25.23,2.04065,2.99297,4.82367,11.3625,2.35872,6.70505,14.0467,0.201516,3.55168,3.7532,4.24338,0.471868,0.91926,2.35171,2.42297
164436,1792,56857,G,0,2.43287,18.9714,0.600819,1.8298,2.08906,5.88345,0.591183,2.94512,5.37012,0.797046,2.62596,3.423,1.42135,0.23508,0.359816,1.22321,2.01174
164436,1792,56904,G,1,6.25485,20.2762,1.04074,1.27692,4.10334,9.79333,0.942347,3.03273,10.1898,0.221781,1.88403,2.10582,2.24783,0.158236,0.948328,0.915822,2.65917
164436,1796,56915,F,1,18.3568,35.7709,5.03406,5.43963,8.27809,17.16,0.99364,2.86911,22.5839,1.77182,7.13128,8.9031,2.25307,1.49216,1.55738,1.9537,2.42278
164436,1796,56917,G,0,1.6043,16.1992,0.588375,0.613636,1.24876,5.60782,1.02374,3.92201,4.10963,0.147784,0.992414,1.1402,1.85475,0.0459916,0.14988,0.511301,1.09882
164436,1796,56926,G,1,8.01943,35.7108,1.96946,2.60902,3.63452,8.94557,1.8422,5.31291,11.0807,0.327958,2.85582,3.18378,1.86971,0.244122,1.327,1.45653,1.08454
164436,1796,56930,F,0,0.846564,17.389,0.432499,1.03215,0.907763,4.42011,1.10682,4.35374,3.35484,0.491895,2.15082,2.64272,0.532881,0.213436,0.301889,0.606783,1.86137
164436,1792,56940,G,0,2.40255,11.5109,0.788041,0.812176,1.32092,3.90491,0.353702,1.95216,3.78358,0.505744,1.44572,1.95146,1.06882,0.285602,0.299041,0.840161,0.902542
164436,1792,57268,G,0,5.76848,27.2567,1.39435,1.86229,3.47713,8.8101,0.404927,1.7804,8.75354,0.365989,2.07254,2.43853,5.2834,0.2416,0.39358,2.4739,1.71699
164436,1796,57297,F,0,2.46132,17.2717,1.5664,1.98409,2.01828,6.7585,0.0692755,0.363922,5.67223,0.500475,2.01525,2.51572,1.65189,0.242127,0.291886,1.13135,1.40361
164436,1792,80242,F,0,1.09772,10.4345,0.582946,0.650986,0.837509,3.15069,0.00430561,0.721936,2.26227,0.29149,1.78895,2.08044,0.837288,0.402992,0.2034,0.829237,0.624858
164436,1796,80261,C,1,8.5072,25.4607,1.13964,1.3943,3.09878,4.4136,0.242125,0.748163,7.57933,1.28465,4.83297,6.11762,1.90413,0.930518,0.738192,1.44742,1.86108
164436,1796,80262,F,1,9.16709,24.8426,3.05181,3.70535,4.40826,9.72572,0.492429,2.11971,12.3607,0.588203,3.19362,3.78182,2.42131,0.645645,0.72911,1.10202,2.57829
164437,1795,56731,F,1,13.5337,31.6421,3.07459,3.23658,6.88508,13.4339,1.10891,3.71599,17.9537,1.96959,5.40702,7.37661,2.64654,0.912191,0.970275,2.91984,3.11956
164437,1788,56765,G,1,9.59807,33.477,2.17612,2.28649,4.89219,10.9168,2.09613,4.81561,14.0566,0.766122,3.0032,3.76932,2.1038,0.667699,0.865543,1.4958,3.69141
164437,1788,56766,G,0,5.75653,26.3614,1.63092,1.69605,2.23418,5.44907,0.727143,2.16724,6.82642,0.403908,2.47427,2.87818,1.46994,0.496077,1.14881,0.882278,1.9773
164437,1788,56768,G,0,0.918359,3.08167,0.341466,0.422822,0.409988,0.85087,0.0877673,0.263508,1.24921,0.221912,0.360047,0.581959,0.27731,0.193458,0.204562,0.190218,1.18482
164437,1788,56770,F,0,2.73719,18.2208,0.884061,1.45496,2.30095,6.69715,0.676229,1.71755,6.16218,0.856772,2.47423,3.331,1.04785,0.442014,0.497324,1.41165,2.24897
164437,1788,56772,F,1,15.2946,31.4364,3.68985,3.63284,7.13283,15.0445,0.983866,2.90285,18.9394,1.27867,5.14594,6.42461,3.19079,1.10799,0.76357,1.24665,2.38629
164437,1788,56774,C,1,7.06179,25.3144,1.31265,1.79785,3.30956,5.75977,0.516536,1.54146,8.44829,1.33538,4.50647,5.84186,1.03259,0.436086,0.910961,1.30211,3.5201
164437,1788,56776,C,1,6.82957,25.9741,2.15568,4.07615,3.94517,8.44328,0.00117052,0.237088,10.0472,1.96561,5.08377,7.04938,1.21441,1.13854,0.43362,2.17345,2.31373
164437,1788,56779,G,1,12.7151,38.3337,3.6224,4.11399,4.76071,10.2692,1.23999,3.87216,14.3838,0.47205,3.99346,4.46551,6.05743,0.467941,1.09821,2.5861,1.99067
164437,1788,56859,F,1,14.6402,34.1658,2.84195,3.39144,5.80167,9.34846,0.888673,2.17666,15.334,1.28595,4.91921,6.20516,4.8789,0.72708,1.565,2.74782,3.41989
164437,1788,56860,C,0,3.09682,11.4646,0.872671,1.10349,1.30163,3.02302,0.319311,1.30346,3.79523,0.588668,1.99675,2.58542,0.502761,0.695361,0.235502,0.536647,1.39815
164437,1795,56884,C,0,6.51725,17.8751,1.41195,2.21466,2.55212,4.04997,0,0.0986636,6.51619,2.28064,3.93807,6.21871,1.37644,0.932787,0.853435,2.0248,2.71673
164437,1795,56896,C,0,3.07506,8.04136,0.535239,0.64746,1.29179,2.53612,0.151233,0.786516,3.27005,0.631744,1.53186,2.1636,0.790971,0.541399,0.290317,0.536767,1.19879
164437,1795,56897,G,0,0.147094,4.30224,0.689001,0.895692,0.692999,2.56057,0,0.0699856,2.075,0.259156,0.48048,0.739635,0.17261,0.000599562,0.183966,0.603732,0.892664
164437,1795,56901,F,1,11.9954,31.3557,4.20085,4.614,5.05272,13.3329,1.40243,4.23722,15.7087,1.51172,6.19021,7.70193,5.00263,0.612773,1.22624,3.01655,3.22968
164437,1795,56903,G,0,2.66959,13.8302,0.621486,0.614419,1.17078,3.31344,0.573146,1.28535,3.53619,0.195941,1.15961,1.35555,1.69214,0.289738,0.487125,0.717663,1.65038
164437,1795,56911,G,1,14.3951,32.589,3.89581,4.8842,7.38889,16.9698,2.43991,7.64102,21.1135,0.333446,2.39981,2.73326,3.65326,0.090814,1.81574,1.99595,1.98435
164437,1795,56913,C,1,8.50271,22.5756,2.19795,2.88119,3.7862,7.22734,0.259348,0.53837,10.0297,2.50686,5.12452,7.63138,0.511491,1.13865,0.896321,1.65158,3.50256
164437,1795,56920,G,1,7.65071,25.6802,1.09408,1.29874,3.34636,7.15952,1.11682,2.61277,8.90363,0.492751,2.42893,2.92168,3.41915,0.179788,1.15179,1.40648,2.09029
164437,1795,56981,G,0,3.36246,16.4108,0.431032,1.35291,2.06349,5.33611,0.361102,1.37723,4.91911,0.322438,1.34748,1.66992,4.02539,0,0.362495,1.4902,1.4951
164437,1788,80226,G,0,2.08937,15.786,0.323128,0.308754,1.34459,4.26985,1.07702,3.64209,4.08933,0.374072,1.18371,1.55778,0.908946,0.0689809,0.347237,0.542042,1.6534
164437,1795,80255,F,0,2.0546,7.18438,0.294667,0.464546,1.12408,2.43362,0.135306,0.679042,2.67813,0.79084,0.854332,1.64517,0.286543,0.131322,0.336791,0.366805,0.935125
164437,1788,80256,G,0,1.97567,9.58071,0.417424,0.520056,1.26858,2.96671,0.175517,0.842047,3.13009,0.486727,1.1376,1.62432,0.305517,0.401954,0.214321,0.433298,1.25586
164438,1789,56739,G,0,3.97914,15.8506,1.6828,2.33393,2.86603,7.59042,0.94306,2.42146,8.35793,0.338643,1.92991,2.26855,1.18092,0.226468,0.277745,1.49525,1.33785
164438,1793,56742,F,0,5.01962,26.1277,1.0981,1.94641,2.8516,7.3366,0.775216,2.6468,7.57652,1.18852,3.04584,4.23436,1.07602,0.818993,1.10021,1.44394,2.3777
164438,1789,56783,F,0,6.30011,15.927,1.58742,1.76743,2.24578,3.98991,0.19274,0.343819,6.27173,1.38148,3.96011,5.34159,0.663904,0.529626,0.638209,0.85242,1.95333
164438,1789,56788,C,1,11.6105,25.4073,2.77406,3.08337,5.92787,12.5029,0.367251,1.85888,14.997,2.2893,4.39574,6.68505,0.963962,1.68116,1.47056,1.99177,2.83389
164438,1789,56789,F,1,7.47603,24.3929,1.63365,1.85717,3.28423,7.74677,1.2491,2.3753,9.45122,0.705754,3.21655,3.92231,2.42679,0.593167,0.765152,1.24701,2.1696
164438,1789,56793,F,1,12.2371,32.0535,3.67029,4.56809,5.27022,12.9123,2.19358,4.64004,16.4043,1.10991,3.83981,4.94973,3.53034,0.565287,1.2324,1.83192,2.68465
164438,1789,56794,F,0,1.93861,13.1635,0.73114,0.637958,0.874452,1.56549,0,0,2.48004,0.80887,1.64318,2.45205,0.547774,0.220426,0.35828,1.25314,1.33672
164438,1793,56798,F,1,1.80934,17.162,0.40644,0.529884,1.31921,4.12787,0.599182,1.86024,3.64405,0.385171,1.11115,1.49632,1.20395,0.218954,0.393027,1.037,0.946341
164438,1793,56825,G,0,4.03239,21.1347,1.4104,2.39753,2.36761,5.99194,0.663837,2.73305,6.80946,0.180884,0.870497,1.05138,1.99694,0.271562,0.773521,1.32348,1.40168
164438,1789,56831,G,1,5.1567,18.4151,1.13427,1.63654,2.82037,5.76848,0.711488,1.36995,7.4865,0.443694,2.13042,2.57412,2.89717,0.200191,0.731943,1.71898,3.37483
164438,1793,56863,F,0,5.04615,19.6255,1.80212,1.81537,2.69469,6.82726,0.337114,1.71345,7.52861,1.35704,2.73355,4.09059,0.987922,0.300543,1.08209,1.23906,3.22726
164438,1793,56864,G,0,1.70125,9.2024,0.434601,0.463584,1.07314,3.11434,0.427955,1.38014,3.00883,0.285624,0.700141,0.985764,0.622168,0.204653,0.338455,0.411992,1.15105
164438,1793,56868,G,1,11.4982,40,4.03841,4.25747,4.3421,9.79012,0.999704,2.14617,13.7223,0.502371,2.87992,3.38229,6.20441,0.23901,1.26722,3.04232,2.42798
164438,1793,56877,F,1,15.7281,39.2448,3.71393,3.84717,7.16984,14.3962,0.92864,2.18383,18.9822,1.53391,7.09002,8.62394,2.54199,0.907052,1.5973,2.3147,2.22289
164438,1793,56886,C,1,10.2598,34.7134,1.99762,3.82714,4.86873,9.07517,0.452175,1.28487,12.1873,1.81411,5.46635,7.28045,2.35081,0.430331,0.829417,1.75113,1.81341
164438,1789,56900,G,1,13.8716,33.6805,4.30253,5.05837,6.6613,13.5757,0.790974,2.27856,18.4161,1.04951,3.82694,4.87645,3.46028,0.322693,1.0802,1.85487,2.89977
164438,1793,57200,G,1,5.81853,38.412,1.36765,1.61902,2.52958,5.5948,1.40941,3.1769,7.83622,0.208744,1.90609,2.11484,2.0474,0.259757,0.696456,1.20648,2.08889
164438,1789,80229,F,0,3.3949,22.0146,1.27,2.17686,2.10322,6.62994,0.333848,1.25434,5.81029,0.525188,2.54484,3.07003,3.69156,0.519177,0.858861,2.053,2.84359
164438,1789,80230,F,0,3.72028,12.2585,1.88017,3.72742,1.73148,4.10903,0.237032,0.604151,5.58016,0.780806,1.82038,2.60119,0.654294,0.833053,0.441954,1.11722,0.989523
164438,1793,80245,G,0,2.36519,14.0031,1.40488,1.50318,1.56245,5.3406,0.326711,1.17053,4.85649,0.14871,1.19062,1.33933,0.819683,0.443595,0.500028,0.820833,0.908274
164439,1787,56747,G,0,5.88244,22.3968,1.68565,1.97359,3.13876,7.9936,1.28902,3.25428,9.25219,0.194841,1.4098,1.60464,3.24399,0.189394,0.817982,2.24788,1.11842
164439,1787,56749,F,1,9.51067,31.8334,2.35154,3.90696,6.23652,13.4373,1.33351,3.17718,16.1581,0.900146,4.1771,5.07725,2.13258,0.598393,0.486054,2.24814,2.86647
164439,1787,56778,C,1,9.63503,26.5138,1.56922,2.46509,4.11619,6.43106,0.108193,0.309233,9.90979,1.71146,3.66635,5.37781,2.02403,1.18688,0.869414,1.53915,2.34241
164439,1791,56784,G,1,9.03966,25.06,1.67272,1.74247,3.90306,9.97629,1.18045,3.63423,10.6593,0.419674,2.4517,2.87137,5.01951,0.188264,1.17858,1.20251,2.05091
164439,1791,56785,G,0,6.12508,22.6475,1.41403,1.53582,3.44373,8.77699,0.725612,2.00728,9.0271,0.856869,2.21002,3.06689,3.17488,0.651966,0.891134,2.02436,2.23821
164439,1791,56797,G,0,2.83924,13.4822,0.608797,0.642169,1.38197,3.16812,0.395351,0.938962,3.76809,0.567872,1.02062,1.58849,0.936716,0.284543,0.479514,0.927918,0.901934
164439,1791,56822,G,0,4.37276,15.726,0.825969,0.871557,2.11218,4.84661,0.681929,2.19494,5.73226,0.593581,1.53479,2.12837,1.89145,0.231291,0.47323,1.01164,1.54241
164439,1791,56824,G,1,8.21703,32.2047,3.54293,4.53887,5.09755,13.9441,2.41388,7.06511,16.1519,0.300992,1.05847,1.35947,2.90751,0.128331,0.620671,2.1292,2.39856
164439,1791,56828,F,1,12.2011,28.452,3.52687,4.21051,6.01622,13.2717,0.844369,2.3762,16.4037,2.50086,7.22785,9.7287,1.56262,0.554458,1.14098,2.2737,3.28421
164439,1791,56832,C,0,1.93293,8.44608,1.02341,1.49193,1.10773,2.75046,0.133847,0.477945,3.37272,0.643118,2.61218,3.2553,0.363711,0.265927,0.245224,1.02992,1.65011
164439,1787,56833,F,1,11.8803,29.0598,2.23662,3.04267,5.26325,10.4143,0.836683,2.92751,13.5998,2.19115,5.83036,8.02151,1.82918,1.22859,1.60862,1.96058,3.20955
164439,1791,56839,F,1,5.16407,22.967,0.956214,1.31437,2.68956,6.10844,0.786388,2.06615,7.12172,1.22384,2.05478,3.27862,1.34863,0.39932,1.06776,1.37662,2.50536
164439,1791,56842,F,0,3.8431,7.82585,0.823411,1.01199,2.27001,4.85033,0.311305,0.761877,5.67473,0.446479,2.47923,2.92571,0.793814,0.255409,0.264389,0.94158,0.956345
164439,1787,56902,G,1,9.1325,31.3826,2.35815,3.66497,4.82077,11.5091,1.92652,5.05525,13.9262,0.863175,2.70002,3.56319,3.5928,0.423874,0.652121,2.30788,1.78266
164439,1787,56908,F,0,2.27842,15.9615,1.05546,1.09144,1.86029,4.78541,0.577952,1.40502,5.354,0.473765,2.13161,2.60538,0.832285,0.552208,0.435399,1.80762,2.55893
164439,1787,57149,G,1,12.5419,27.9614,1.30387,1.46618,4.79743,9.15063,1.03433,2.18252,11.9331,0.911362,5.01346,5.92482,6.93694,0.677384,0.964915,2.41562,2.15279
164439,1787,80224,F,0,2.03706,14.8907,0.456465,0.548622,1.10388,2.92148,0.59247,1.96559,3.2567,0.190656,1.11467,1.30533,0.783214,0.359389,0.314583,0.510832,1.62682
164439,1791,80236,G,0,3.13842,9.22945,0.933162,1.00277,1.14735,2.44189,0.16385,0.599061,3.39171,0.395474,1.18941,1.58489,1.11997,0.318775,0.415013,0.685263,0.863999
164439,1791,80237,C,1,16.1382,30.2311,3.36806,3.83033,6.26394,11.0114,0.226663,0.239197,16.1226,3.5863,6.46272,10.049,2.54054,1.67068,1.25705,1.65698,3.98559
164439,1791,80240,F,0,1.1991,3.93259,0.569334,0.68456,0.599504,1.44365,0.151937,0.397248,1.92028,0.307378,1.13978,1.44716,0.396335,0.243183,0.248381,0.65678,1.25173
164440,1786,56726,F,0,2.29245,9.92761,0.86455,1.10479,1.09495,2.37056,0.0134611,0.121819,3.06791,0.700767,2.19154,2.8923,0,0.327354,0.128039,0.403217,1.39982
164440,1786,56728,G,1,8.1102,28.6973,2.30124,2.52736,3.96795,10.7244,2.016,5.27986,12.2531,0.482019,3.41037,3.89239,4.83976,0.135409,0.673121,2.9657,1.70794
164440,1786,56730,F,1,4.45043,28.4362,1.29014,1.68383,2.76408,7.55139,1.61464,4.42005,8.43295,0.321587,2.06534,2.38693,1.316,0.0788609,0.569879,1.25806,1.94408
164440,1786,56734,C,0,2.85576,11.2711,0.569267,0.694885,1.63562,2.72201,0.0668645,0.333739,3.90737,0.58761,1.9261,2.51372,0.635029,0.497752,0.0530295,0.775239,2.02526
164440,1797,56735,G,0,6.64761,21.3781,1.53302,1.76294,3.34229,8.65529,2.48668,6.14514,10.7043,0.2485,2.28172,2.53022,1.75203,0.409466,0.811039,1.58856,2.09228
164440,1786,56738,F,0,1.75894,6.35386,0.265192,0.248783,0.742551,1.52983,0.170654,0.764633,1.92095,0.212255,0.777469,0.989724,0.594129,0.0553092,0.209452,0.18908,0.628779
164440,1786,56756,G,1,9.52007,32.6761,2.21465,2.60149,4.1089,10.0499,0.836464,2.74344,11.2689,0.791449,3.10947,3.90092,6.82296,0.366013,1.30412,3.01982,2.51552
164440,1797,56800,F,1,4.82378,18.3148,1.23466,1.20279,2.05008,5.77927,0.796047,2.41277,6.13087,1.09991,2.91348,4.01339,1.71336,0.672776,0.633707,0.936846,2.76381
164440,1786,56804,C,1,9.19715,24.7682,1.52513,1.99017,4.11395,6.47895,0.432435,1.17824,10.1855,1.88138,5.03368,6.91506,1.28132,1.05214,0.472526,1.91987,2.31445
164440,1797,56854,F,1,4.93727,22.5465,1.18227,1.29605,2.52367,7.66455,1.4729,4.79145,7.7025,0.449754,2.06827,2.51803,2.44214,0.260787,0.556801,0.812054,2.34024
164440,1786,56905,F,0,3.33226,18.8993,0,0.367117,1.60763,3.37596,0.572514,2.01332,3.78778,0.547993,1.99251,2.5405,0.341999,0.0250658,0.648107,0.0245413,1.12602
164440,1797,56923,G,0,3.06321,11.8304,0.761088,1.45642,1.22483,2.75471,0.22325,0.887518,3.434,0.359208,1.37595,1.73516,1.17118,0.230156,0.577438,0.55074,0.815383
164440,1797,56934,G,1,16.0811,34.7542,5.49655,5.79392,7.93286,21.7055,3.4477,8.81366,24.81,1.53421,4.25436,5.78857,3.11778,0.425414,1.94432,2.61611,1.86994
164440,1797,56935,C,0,5.1168,23.4784,0.912256,1.6208,2.34368,5.23272,0.142765,0.112883,5.74238,1.53081,3.42118,4.95199,2.02835,0.935696,0.293466,1.41462,1.67084
164440,1797,56938,G,0,2.60815,12.6203,0.888258,1.01226,1.41493,3.51185,0.214566,1.0241,3.93269,0.436122,1.59317,2.02929,1.16526,0.230483,0.375866,1.00825,1.27622
